character_name,book_id,book_name,cluster_label,prototype_name,avg_sentence_len,question_ratio,exclamation_ratio,slang_ratio,emotion_level,pca_x,pca_y
尔一脸感,9c52436c028d9685,崩坏，我在前文明,2,睿智型,17.43,0.0007,0.0216,0.0056,0.0014,-11.192410899631746,0.01402353882675321
四百多人,9c52436c028d9685,崩坏，我在前文明,2,睿智型,20.61,0.0086,0.0023,0.0045,0.0014,-8.0124089237942,-0.004523463961913866
符华突然,9c52436c028d9685,崩坏，我在前文明,2,睿智型,19.21,0.0032,0.0074,0.0009,0.0014,-9.412409101203245,0.00012788152950339408
气势十足,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.08,0.0125,0.0104,0.0073,0.001,-4.542410556246619,0.004251750520442035
的优质回,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.07,0.0081,0.0151,0.0054,0.0005,-4.552410786952965,0.008757115353732754
平淡地回,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.36,0.0034,0.0305,0.0,0.0,-3.2624125810695297,0.02409026523237261
娅理智地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,22.49,0.0084,0.009,0.0036,0.0,-6.132409885681227,0.002398126244532846
想然后才,9c52436c028d9685,崩坏，我在前文明,2,睿智型,15.22,0.0114,0.0341,0.0045,0.0023,-13.402413811425111,0.026550732305887555
布洛妮娅,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.36,0.0078,0.0063,0.0026,0.0016,-4.2624094960932375,-9.943391916261701e-06
然提出疑,9c52436c028d9685,崩坏，我在前文明,7,温柔型,27.65,0.0061,0.0088,0.0061,0.0047,-0.9724098131619598,0.0030527194006347725
娜好奇地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.22,0.007,0.0088,0.0035,0.0023,-4.402409795022681,0.002469385048936538
符华轻声,9c52436c028d9685,崩坏，我在前文明,0,冰山型,30.6,0.0,0.0,0.0,0.0,1.9775921584566767,-0.005705071379960817
凯文低声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.54,0.0,0.0,0.0029,0.0,-3.082407757755057,-0.00642867819877427
梅轻声,9c52436c028d9685,崩坏，我在前文明,0,冰山型,31.15,0.0034,0.0013,0.0034,0.0027,2.527591551285205,-0.004092153122919815
米修斯回,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.24,0.0093,0.007,0.0,0.0023,-4.382409767506886,0.0007053518822722239
子温柔地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,27.2,0.0101,0.0048,0.0036,0.0024,-1.4224095745030851,-0.0009678782291007437
帕朵,9c52436c028d9685,崩坏，我在前文明,0,冰山型,30.86,0.0038,0.0102,0.0019,0.0006,2.2375902563612478,0.00469442350140028
羽兔轻声,9c52436c028d9685,崩坏，我在前文明,0,冰山型,28.58,0.0045,0.0123,0.0034,0.0011,-0.04241009705769727,0.006505611373731804
衣沉声质,9c52436c028d9685,崩坏，我在前文明,0,冰山型,29.12,0.0058,0.018,0.0045,0.0019,0.4975889068169792,0.012361038660756763
羽兔解释,9c52436c028d9685,崩坏，我在前文明,0,冰山型,30.83,0.0081,0.0014,0.0027,0.0014,2.2075910923163526,-0.003923357079257725
兔再次询,9c52436c028d9685,崩坏，我在前文明,2,睿智型,20.92,0.0069,0.0,0.0,0.0,-7.702408387837181,-0.006929139406880499
文淡淡地,9c52436c028d9685,崩坏，我在前文明,2,睿智型,19.43,0.0069,0.0,0.0,0.0,-9.192408363632584,-0.007153734614645824
妮娅继续,9c52436c028d9685,崩坏，我在前文明,5,高冷型,37.21,0.0046,0.0019,0.0014,0.0,8.587591303862677,-0.0026350410195047384
亚娜继续,9c52436c028d9685,崩坏，我在前文明,0,冰山型,33.94,0.0142,0.0079,0.0,0.0,5.317589496460254,0.0031741696470370777
肯定的回,9c52436c028d9685,崩坏，我在前文明,0,冰山型,36.27,0.0027,0.0049,0.0043,0.0016,7.647591036920641,0.00023591448727888938
洛妮娅询,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.75,0.0087,0.0106,0.0029,0.0068,-3.8724103458443615,0.004513356877767763
洛妮娅提,9c52436c028d9685,崩坏，我在前文明,5,高冷型,37.15,0.0065,0.0026,0.0013,0.0,8.527591008280222,-0.0018814137323647367
紧接着又,9c52436c028d9685,崩坏，我在前文明,0,冰山型,32.19,0.0038,0.0,0.0038,0.0,3.567591747252987,-0.005284705580301915
些诧异地,9c52436c028d9685,崩坏，我在前文明,1,热血型,56.0,0.0044,0.0,0.0,0.0,27.37759129720555,-0.0017265162571511762
蛇便,9c52436c028d9685,崩坏，我在前文明,5,高冷型,37.68,0.001,0.0072,0.0031,0.001,9.05759086291383,0.002656570005179522
才继续询,9c52436c028d9685,崩坏，我在前文明,0,冰山型,34.23,0.0047,0.0,0.0019,0.0009,5.607591600451098,-0.004948958768683798
灰蛇,9c52436c028d9685,崩坏，我在前文明,0,冰山型,32.19,0.0057,0.0036,0.0036,0.0026,3.567590964619999,-0.0015592315645080405
称的少女,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.57,0.0111,0.0055,0.0,0.0028,-4.052409747758006,-0.0006691855071105455
假思索地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,26.69,0.0073,0.0109,0.0036,0.0,-1.9324101207058355,0.004891833892507549
不解地询,9c52436c028d9685,崩坏，我在前文明,0,冰山型,32.45,0.0073,0.0042,0.003,0.0036,3.8275906856641093,-0.0008484377980100197
忒琳缓缓,9c52436c028d9685,崩坏，我在前文明,5,高冷型,39.09,0.0045,0.0045,0.0034,0.0023,10.46759084959167,0.00032862298557698004
她轻声诉,9c52436c028d9685,崩坏，我在前文明,0,冰山型,31.19,0.0048,0.0029,0.0029,0.0029,2.56759116806899,-0.0024416246958818277
灰蛇缓缓,9c52436c028d9685,崩坏，我在前文明,2,睿智型,18.92,0.0135,0.0058,0.0019,0.0077,-9.702410057230935,-0.0009873691822331904
灰蛇反,9c52436c028d9685,崩坏，我在前文明,0,冰山型,30.16,0.0059,0.0084,0.0017,0.0017,1.5375902922863567,0.0028879286339666063
灰蛇继续,9c52436c028d9685,崩坏，我在前文明,7,温柔型,27.04,0.0076,0.0013,0.0025,0.0,-1.5824087481223472,-0.004650383585125931
羽兔询,9c52436c028d9685,崩坏，我在前文明,5,高冷型,36.8,0.0105,0.0026,0.0158,0.0026,8.17759055381931,-0.0015352854981826158
亚娜小声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.32,0.0072,0.0177,0.0033,0.0017,-4.302411109934216,0.011364159265441341
羽兔接着,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.44,0.0167,0.0,0.0042,0.0,-3.1824094581946163,-0.005857336294504673
羽兔反,9c52436c028d9685,崩坏，我在前文明,0,冰山型,30.3,0.006,0.0043,0.0017,0.0,1.6775909211649989,-0.0012272936895040207
符华,9c52436c028d9685,崩坏，我在前文明,0,冰山型,35.18,0.0043,0.0072,0.0029,0.0022,6.557590539133056,0.0024204014162964305
娅也跟着,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.87,0.0076,0.012,0.0044,0.0092,-2.752410512215402,0.006125438497359869
儿诧异地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,27.18,0.0048,0.0088,0.0016,0.0016,-1.4424096036106988,0.0027969371145385082
之律者回,9c52436c028d9685,崩坏，我在前文明,0,冰山型,34.43,0.005,0.0022,0.0022,0.0028,5.807591199750195,-0.002657747500590454
好意思地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,26.65,0.0015,0.0,0.0015,0.0,-1.9724079294983348,-0.006229146985195746
不确定地,9c52436c028d9685,崩坏，我在前文明,0,冰山型,30.22,0.0055,0.006,0.0022,0.0016,1.5975906870533407,0.00048992136087774
开口大声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,26.48,0.007,0.007,0.0,0.0035,-2.142409597186827,0.000995601886366406
丽莎轻声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.63,0.0061,0.0056,0.0036,0.0061,-2.9924093443384194,-0.00044615784113490563
轻轻地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.1,0.0026,0.0063,0.0032,0.0037,-3.5224090262398597,-1.3277216171076606e-05
嫩的声音,9c52436c028d9685,崩坏，我在前文明,0,冰山型,29.76,0.0044,0.0114,0.0022,0.0044,1.1375899489823418,0.005849911222699237
直到意志,9c52436c028d9685,崩坏，我在前文明,0,冰山型,31.98,0.0056,0.0031,0.0062,0.0074,3.3575909418387013,-0.001934913611350498
黛尔轻声,9c52436c028d9685,崩坏，我在前文明,0,冰山型,32.12,0.0035,0.0086,0.0023,0.0075,3.4975903417267453,0.0034591092228446144
喘吁吁地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.17,0.0076,0.0151,0.0025,0.0038,-3.4524108318973887,0.008951898575408734
雅惊奇地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,27.74,0.0037,0.0165,0.0037,0.0018,-0.8824106345368925,0.010569625686770563
小声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.02,0.0093,0.0136,0.0062,0.005,-3.6024108083461996,0.007569559677199671
发表了赞,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.55,0.0007,0.0122,0.0034,0.0014,-3.072409652647668,0.00582727652549548
帕朵小声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,22.47,0.0072,0.0196,0.0043,0.0007,-6.152411335117389,0.012971084468955778
大方方地,9c52436c028d9685,崩坏，我在前文明,0,冰山型,35.18,0.005,0.0075,0.0025,0.005,6.557590358613528,0.0028107733108320102
希雅轻声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.69,0.0099,0.0157,0.0025,0.0025,-2.9324111328269566,0.009674495298704917
尼亚缓缓,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.96,0.0031,0.0168,0.0076,0.0031,-2.66241061647413,0.010666708621548147
轻笑着,9c52436c028d9685,崩坏，我在前文明,2,睿智型,20.28,0.0069,0.0108,0.0023,0.0054,-8.342410086950157,0.003933850176204396
轻声诉,9c52436c028d9685,崩坏，我在前文明,7,温柔型,28.25,0.0085,0.0061,0.0073,0.0012,-0.37240958944948943,0.0004535338033256151
模作样的,9c52436c028d9685,崩坏，我在前文明,2,睿智型,20.17,0.0064,0.0095,0.0111,0.0,-8.452409713365249,0.0025809421391713785
亚娜的追,9c52436c028d9685,崩坏，我在前文明,0,冰山型,29.23,0.0041,0.0035,0.0023,0.0006,0.6075912361570062,-0.002228931323345583
平静地回,9c52436c028d9685,崩坏，我在前文明,7,温柔型,26.27,0.0048,0.0024,0.0072,0.0,-2.352408609042101,-0.0036995465939768423
哲人如是,9c52436c028d9685,崩坏，我在前文明,0,冰山型,34.43,0.0006,0.0006,0.0028,0.0023,5.807591895211001,-0.004410830373969385
似是在质,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.82,0.0067,0.0,0.0,0.0,-2.8024084470436605,-0.006197350677736058
怠的哲人,9c52436c028d9685,崩坏，我在前文明,2,睿智型,14.63,0.0115,0.0046,0.0,0.0,-13.99240943005315,-0.0031251846278959796
死的哲人,9c52436c028d9685,崩坏，我在前文明,0,冰山型,29.3,0.0059,0.0013,0.0026,0.0,0.677591388556035,-0.0043662838583805146
幽兰黛尔,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.4,0.004,0.0073,0.0013,0.0,-3.2224092359865253,0.0009575671925842934
兰黛尔回,9c52436c028d9685,崩坏，我在前文明,7,温柔型,23.56,0.0012,0.0012,0.0024,0.0,-5.062408024402568,-0.005494204539287182
黛尔如是,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.78,0.0063,0.0051,0.0025,0.0,-2.8424091530142164,-0.0010884104399826455
素裳,9c52436c028d9685,崩坏，我在前文明,2,睿智型,15.43,0.0174,0.0,0.0,0.0,-13.192409369261988,-0.007398994326562353
琪宝小声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.74,0.0045,0.0164,0.0051,0.0045,-3.882410714486923,0.010133298007636935
德丽莎,9c52436c028d9685,崩坏，我在前文明,0,冰山型,29.76,0.0031,0.0112,0.0046,0.001,1.1375901909972121,0.005550497851483569
忽然开口,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.67,0.0042,0.0,0.0,0.0042,-2.9524082870212354,-0.00619678896035595
老人,9c52436c028d9685,崩坏，我在前文明,7,温柔型,23.71,0.0047,0.0101,0.0023,0.0,-4.912409690451369,0.0035373452721888
洛妮娅回,9c52436c028d9685,崩坏，我在前文明,7,温柔型,22.12,0.0044,0.0189,0.0038,0.0063,-6.502411071198502,0.012261350566821885
符华小声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.88,0.0065,0.0123,0.0052,0.0,-3.742410214401893,0.006011924862444163
希雅开口,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.4,0.01,0.0122,0.0067,0.0044,-4.222410649924807,0.006092622627721363
凯文又,9c52436c028d9685,崩坏，我在前文明,0,冰山型,32.88,0.0086,0.0017,0.0017,0.0,4.257590995879749,-0.0033472175362339344
她继续,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.33,0.0067,0.0101,0.0067,0.0,-4.292409902035882,0.0037582736735378985
符华如此,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.0,0.017,0.0,0.0,0.0,-3.6224094839386645,-0.0059700859271902655
还是在感,9c52436c028d9685,崩坏，我在前文明,0,冰山型,29.52,0.006,0.0084,0.0,0.0012,0.8975903031404009,0.002759039782804165
冷静地回,9c52436c028d9685,崩坏，我在前文明,0,冰山型,28.74,0.001,0.002,0.0039,0.0,0.11759179520981533,-0.003900782872954745
她沉声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.19,0.0122,0.0167,0.0045,0.0032,-3.4324115211611854,0.010721502283246753
苏如实回,9c52436c028d9685,崩坏，我在前文明,2,睿智型,18.95,0.0091,0.0205,0.0046,0.0023,-9.672411640712305,0.01344963256900969
芽衣大声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.75,0.0067,0.0152,0.0034,0.0042,-2.8724107730099675,0.00913102201829678
在后面大,9c52436c028d9685,崩坏，我在前文明,7,温柔型,22.3,0.0067,0.0215,0.0067,0.0006,-6.322411556697169,0.01485630844619613
文如实回,9c52436c028d9685,崩坏，我在前文明,0,冰山型,32.92,0.0041,0.0123,0.0041,0.0041,4.297589804094219,0.007232997879918924
誓旦旦地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.79,0.0059,0.0176,0.002,0.0,-2.832410947901522,0.011380173311258627
娅在一旁,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.98,0.014,0.0159,0.0085,0.0037,-2.6424116094648262,0.010169548224098861
樱谦虚地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,23.39,0.0088,0.0035,0.0018,0.0,-5.232409134569739,-0.0029713391843678707
维尔薇质,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.24,0.0027,0.0218,0.0068,0.0177,-4.38241162058744,0.01575459668711687
严肃地大,9c52436c028d9685,崩坏，我在前文明,7,温柔型,22.08,0.0236,0.0202,0.0051,0.0017,-6.542413111794328,0.01410694144670678
琪亚娜大,9c52436c028d9685,崩坏，我在前文明,2,睿智型,15.67,0.0226,0.0254,0.0028,0.0,-12.952413631030497,0.01822657280880712
她大声呼,9c52436c028d9685,崩坏，我在前文明,7,温柔型,22.42,0.0106,0.0177,0.0047,0.0024,-6.202411441194947,0.011230520575287905
乖巧地回,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.65,0.0077,0.0159,0.0024,0.0012,-2.972410907154707,0.009758441808380126
委屈地大,9c52436c028d9685,崩坏，我在前文明,2,睿智型,21.46,0.0084,0.0216,0.0036,0.0,-7.162411718866846,0.014830214574502058
丝急得大,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.36,0.0017,0.0189,0.0,0.0,-3.262410704634167,0.012444005313730262
声奶气地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,27.65,0.0032,0.0063,0.0076,0.0038,-0.972409128746051,0.000453458464805977
礼貌地询,9c52436c028d9685,崩坏，我在前文明,2,睿智型,19.86,0.0207,0.0138,0.0069,0.0,-8.762411800019798,0.0072603766925281935
出灵魂提,9c52436c028d9685,崩坏，我在前文明,7,温柔型,26.0,0.0089,0.0095,0.0048,0.0068,-2.6224102240002303,0.00363531881817873
修抬起头,9c52436c028d9685,崩坏，我在前文明,2,睿智型,19.77,0.0149,0.0,0.0,0.0,-8.852409184857262,-0.006829966268582063
实话实,9c52436c028d9685,崩坏，我在前文明,7,温柔型,27.96,0.0107,0.0114,0.0054,0.0013,-0.6624105905553641,0.005756394217189785
娜如实回,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.7,0.0042,0.0052,0.0042,0.0021,-3.922408983758558,-0.0011457458079569237
己都这样,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.89,0.0142,0.0026,0.0032,0.0019,-2.732409636901533,-0.003241757630433993
亚娜开口,9c52436c028d9685,崩坏，我在前文明,7,温柔型,23.26,0.0111,0.0037,0.0025,0.0031,-5.362409467784218,-0.0026233848161708526
微笑着,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.55,0.0106,0.0,0.0,0.0035,-4.072408905168192,-0.006165653121382796
亚娜如此,9c52436c028d9685,崩坏，我在前文明,0,冰山型,32.4,0.006,0.0,0.0,0.009,3.777591308895129,-0.0049972152352200485
也颇为感,9c52436c028d9685,崩坏，我在前文明,7,温柔型,23.66,0.0033,0.0072,0.0046,0.0046,-4.962409226445217,0.0007347021029504297
亚娜轻声,9c52436c028d9685,崩坏，我在前文明,2,睿智型,20.96,0.002,0.0098,0.0039,0.0079,-7.662409508612399,0.002956500606003047
妮娅如是,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.5,0.0038,0.0,0.0,0.0,-3.1224081461535746,-0.006344373822061908
塔轻笑着,9c52436c028d9685,崩坏，我在前文明,0,冰山型,29.32,0.0063,0.0007,0.0063,0.0007,0.6975914213459653,-0.004881082846714984
爱衣轻声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.04,0.0017,0.0225,0.0,0.0121,-4.582411492116215,0.016153524515860898
爱衣,9c52436c028d9685,崩坏，我在前文明,0,冰山型,28.53,0.0,0.0181,0.0019,0.0,-0.09241046429641031,0.012090354101241343
梅这么,9c52436c028d9685,崩坏，我在前文明,2,睿智型,17.8,0.0,0.0053,0.016,0.0,-10.82240840297818,-0.0021240098559794102
梅柔声,9c52436c028d9685,崩坏，我在前文明,2,睿智型,17.71,0.0077,0.0231,0.0154,0.0077,-10.91241197875539,0.016097365943297543
梅轻轻的,9c52436c028d9685,崩坏，我在前文明,2,睿智型,19.67,0.0,0.0,0.0,0.0106,-8.952407909608432,-0.007079191014465678
己的梦中,9c52436c028d9685,崩坏，我在前文明,7,温柔型,26.0,0.0055,0.0049,0.0092,0.0018,-2.6224090836894405,-0.0011455075485783273
修又接着,9c52436c028d9685,崩坏，我在前文明,0,冰山型,32.38,0.0074,0.0,0.0037,0.0,3.7575913770460083,-0.005134781334254507
笑哈哈地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.37,0.0056,0.0128,0.0048,0.0056,-4.2524103177407575,0.006542939989927901
关切地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,23.33,0.0114,0.0124,0.0041,0.0021,-5.292410752785294,0.006084433883780407
丽莎小声,9c52436c028d9685,崩坏，我在前文明,0,冰山型,30.7,0.0023,0.0078,0.0016,0.0062,2.0775906343438812,0.002362018278188889
亚娜大声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.71,0.0102,0.017,0.0057,0.008,-3.912411464050045,0.011020713297103912
然后接着,9c52436c028d9685,崩坏，我在前文明,7,温柔型,23.82,0.007,0.0281,0.0141,0.007,-4.802412725223558,0.02195390116511117
地开口大,9c52436c028d9685,崩坏，我在前文明,2,睿智型,21.06,0.0058,0.0217,0.0043,0.0,-7.56241146156405,0.014790692577942494
儿也小声,9c52436c028d9685,崩坏，我在前文明,7,温柔型,24.54,0.0089,0.0189,0.0089,0.0011,-4.082411446053708,0.012714077201980895
家如实回,9c52436c028d9685,崩坏，我在前文明,7,温柔型,22.11,0.0167,0.0,0.0048,0.0024,-6.512409459382784,-0.006289286603497911
茵斯坦抢,9c52436c028d9685,崩坏，我在前文明,2,睿智型,19.69,0.0049,0.041,0.0,0.0066,-8.932414336437162,0.03394638840218707
特斯拉怒,9c52436c028d9685,崩坏，我在前文明,2,睿智型,20.52,0.008,0.0208,0.0064,0.0,-8.102411543821393,0.01391346495305881
凯文沉声,9c52436c028d9685,崩坏，我在前文明,0,冰山型,34.76,0.0033,0.0123,0.0089,0.0011,6.1375899279210095,0.007470454984754748
的提出疑,9c52436c028d9685,崩坏，我在前文明,7,温柔型,27.0,0.004,0.008,0.004,0.008,-1.6224095486441215,0.0021408057322180093
苦兮兮地,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.35,0.0131,0.009,0.0041,0.0024,-3.272410466703512,0.0030579816987203884
的语速回,9c52436c028d9685,崩坏，我在前文明,7,温柔型,22.21,0.0077,0.0123,0.0052,0.0013,-6.412410323506936,0.0056838720211290494
地开口回,9c52436c028d9685,崩坏，我在前文明,2,睿智型,21.48,0.0076,0.0229,0.0076,0.0038,-7.1424119143451925,0.016256636506573958
琪宝如是,9c52436c028d9685,崩坏，我在前文明,7,温柔型,25.47,0.0092,0.0152,0.002,0.002,-3.152410973158137,0.009098349959802732
不由得感,9c52436c028d9685,崩坏，我在前文明,7,温柔型,23.34,0.0063,0.014,0.0028,0.0028,-5.282410484781199,0.007511126286806759
住出声询,9c52436c028d9685,崩坏，我在前文明,7,温柔型,26.89,0.004,0.0199,0.008,0.004,-1.7324111991217528,0.013963046352357653
