book_id,book_name,cluster_label,pca_x,pca_y
d36dd3e83879a6c1,不死战神,1,30.038116226261593,0.03922470975948547
513b2a3f18f33faa,不白吃漫画这就是世界美食,6,75.16600559908798,-0.05494801092699961
24a4cfd8062c04ae,不装了，沈导宠妻如命,7,9.946864279074298,-0.045387856338444194
f5204986a7838290,不败剑神,4,-12.708970678078192,-0.18152300904676513
aadd25a6d98fea3e,不败战尊,0,-6.632928827563049,0.023934829836354338
9c25977015a56fac,与你共赴山与海,0,-6.213757492802216,-0.024030480848963948
a47e693df5b90f02,与凤行,4,-13.82165123471431,-0.015325626882419535
c30e17bd185a3c8b,与君欢,4,-20.692456598814545,-0.11895063956842919
e0eef9db0aa5fed8,与女神姐姐的同居日常,4,-12.963469778432948,-0.014416207536688763
2afa29c675dd6887,与妹合租,4,-15.498662568073328,0.07549186758946841
283f079402ee6658,与情敌结为兄弟后竟变成女孩子,4,-17.931929860718895,-0.06348161557928325
e5d956dd6101a0e5,与魔王同居是为了拯救世界,0,-6.422026606966313,-0.11357384909976279
3f66b4b51fb9f2fe,世上最强的人，居然是个萝莉？！,3,5.972670125734659,-0.07130771613793888
eac5d9dc0754de21,世界上最神奇的60个经典定律,7,9.96301080591757,-0.21077826759479887
d7a82393681a071b,世界是个游戏，人生怎样才有意义,3,2.55294568013791,-0.25034291228945904
c4efde8359df5f85,世界核平，从创建保护伞公司开始,3,4.1474470181586796,-0.1307532920931074
0da411e00786a1e3,"丛林法则：“物竞天择,适者生存”的底层逻辑",3,0.3347973538256852,-0.2731880987895463
f8ce27b366a5bfff,东京除灵日记,7,19.772201400937504,-0.058727288827965546
2a8af77fe1ec27b5,东北出马笔记,1,33.27141438801205,0.031386530150520286
b3becffd388de352,东北虎的男媳妇,0,-3.0985557887500335,-0.03151276590576099
41fed2e6f0a47a06,东瀛绅士不好当,4,-12.932511149121368,0.14028935399588094
19461e9692f123b5,丞相北伐，何故南归？,4,-15.280076238832834,0.17646579213586633
8be01285d7373283,两宋之变,0,-8.123868282231683,-0.18345661871330618
490f0f75434b503f,两汉风云,6,60.651379028718466,-0.10553511483006414
3094c09db6e72e0d,两界供应商，我一手打造超凡帝国,0,-8.62029883294315,0.130702197110653
22be8b488e524e8c,两界穿越指南,3,8.820324914678586,0.18742986711073603
cc4d43e426446621,两界融合：写轮眼在异能都市,7,21.72276071127702,-0.01547687621611521
4720990cef7f85eb,丧尸专列,3,-0.9202098942690782,-0.008879311364267922
23ef8b906b6f33c0,丧尸的徒步旅行日记,2,167.33648955815517,0.12611384648911214
fb518c54c79817f9,丧尸驯养手册,0,-9.498990925086368,0.05799018461440972
4c66e0cf453419ac,中医：一句少看片，校花全网社死,0,-10.742007527475437,-0.03187414620960946
a24c8424cb75bada,中华人民共和国刑法,2,103.30845188604899,-0.0884121733144865
e04d6b34ff1332b6,中华苏维埃共和国史,7,18.608413100612758,-0.13297210636033394
07e5365635e1d824,中华诗词名句鉴赏,0,-3.293809002139696,-0.2707482860872866
655cc33d55ab1256,中国最美古诗词：你应该熟读的中国古诗+你应该熟读的中国古词+你应该熟读的中国古文,0,-10.951930565919966,0.08654461122568308
64ecad64154e9592,中小学必背古诗文208篇,3,0.626157831414595,0.23832240500258642
66d6ee52ecfbd978,中文十级的我异界无敌,0,-6.505648362164301,0.2763737106835696
584db104ea2a1925,中状元就休妻，凤凰男我不伺候了,0,-3.483748399775237,0.07563459188950286
f6265c25a431109d,临死前，我强吻了魔道女帝,7,12.172593238254407,-0.047294008678152505
68f556fabe234e30,丹道轮回,3,3.2491393290770816,0.014045781144435748
